id;name;slug;city;type;status;source;phone;instagramUsername
690e02740b9deb654ef93e5c;SASİRİUS SHİNE SAPANCA;sasi-ri-us-shi-ne-sapanca;Sapanca;bungalov;approved;savibu;05462590101;sasiriusshine
690e02740b9deb654ef93e5d;NİHANE VİLLA;ni-hane-vi-lla;Sapanca;bungalov;approved;savibu;05071471307;nihane.villa
690e02740b9deb654ef93e5e;SAPANCA VİLLA PALAS;sapanca-vi-lla-palas;Sapanca;bungalov;approved;savibu;05318963154;sapancavillapalas
690e02740b9deb654ef93e60;ŞEVKİBEY SERENİTY  ŞEVKİBEY KONAĞI;sevki-bey-sereni-ty-sevki-bey-konagi;Sapanca;bungalov;approved;savibu;05353668893;sevkibeyserenity
690e02740b9deb654ef93e63;VİLLA BLUE SAPANCA;vi-lla-blue-sapanca;Sapanca;bungalov;approved;savibu;05444374331;villabluesapanca
690e02740b9deb654ef93e64;VİLLA GREEN;vi-lla-green;Sapanca;bungalov;approved;savibu;05530875319;sapancavillagreen
690e02740b9deb654ef93e65;REAL LOVE VİLLAS;real-love-vi-llas;Sapanca;bungalov;approved;savibu;05340736347;reallovevillas
690e02740b9deb654ef93e66;VİLLA NORTH SAPANCA;vi-lla-north-sapanca;Sapanca;bungalov;approved;savibu;05322122501;villanorthsapanca
690e02740b9deb654ef93e68;VİLLA WONKA SAPANCA;vi-lla-wonka-sapanca;Sapanca;bungalov;approved;savibu;05332266879;villawonkasapanca
690e02740b9deb654ef93e69;VİLLA NİLÜFER SAPANCA;vi-lla-ni-lufer-sapanca;Sapanca;bungalov;approved;savibu;05444489496;villanilufersapanca
690e02740b9deb654ef93e6a;HAME PİRA SUİTES;hame-pi-ra-sui-tes;Sapanca;bungalov;approved;savibu;905335837281;hame_pira
690e02740b9deb654ef93e6b;SAPANCA BUNGOVİLLA;sapanca-bungovi-lla;Sapanca;bungalov;approved;savibu;905325409281;sapancabungovilla
690e02740b9deb654ef93e6c;LA VİTA VİLLA;la-vi-ta-vi-lla;Sapanca;bungalov;approved;savibu;05337006655;la_vita_villa
690e02740b9deb654ef93e6d;SAWSANA VİLLALARI;sawsana-vi-llalari;Sapanca;bungalov;approved;savibu;05302990941;sawsanavillalari
690e02740b9deb654ef93e6e;SÜMBÜL HOUSE;sumbul-house;Sapanca;bungalov;approved;savibu;05466253540;sumbulhouse
690e02740b9deb654ef93e70;SHİNİNGORE SAPANCA;shi-ni-ngore-sapanca;Sapanca;bungalov;approved;savibu;05323694149;shiningoresapanca
690e02740b9deb654ef93e71;MİNA HOUSE SAPANCA;mi-na-house-sapanca;Sapanca;bungalov;approved;savibu;05465231540;minahousesapanca
690e02740b9deb654ef93e72;VİLLA CHERRY SAPANCA;vi-lla-cherry-sapanca;Sapanca;bungalov;approved;savibu;05308700871;villa_cherry_sapanca
690e02740b9deb654ef93e73;SAFİR SAPANCA VİLLAS;safi-r-sapanca-vi-llas;Sapanca;bungalov;approved;savibu;05491005400;safirsapancavillas
690e02740b9deb654ef93e74;NAİLİYE DAĞ EVLERİ SAPANCA;nai-li-ye-dag-evleri-sapanca;Sapanca;bungalov;approved;savibu;05321130388;nailiyedagevlerisapanca
690e02740b9deb654ef93e78;VİTAL HOME SAPANCA;vi-tal-home-sapanca;Sapanca;bungalov;approved;savibu;05323530885;vitalhomesapanca
690e02740b9deb654ef93e7a;SAPANCA VİLLA İPEKYOL;sapanca-vi-lla-i-pekyol;Sapanca;bungalov;approved;savibu;05370430402;sapancavillaipekyol
690e02740b9deb654ef93e7b;ZİRVE KONAK RESORT;zi-rve-konak-resort;Sapanca;bungalov;approved;savibu;05344472238;zirve_konak_resort
690e02740b9deb654ef93e7c;MJORASTE SAPANCA BOUTİGUE VİLLAS;mjoraste-sapanca-bouti-gue-vi-llas;Sapanca;bungalov;approved;savibu;905326487454;mjorastesapanca
690e02740b9deb654ef93e7d;SAPANCA ATLI KÖŞK VİLLA;sapanca-atli-kosk-vi-lla;Sapanca;bungalov;approved;savibu;08503089552;atlikoskvilla
690e02740b9deb654ef93e7e;SAPANCA TANURA VİLLA;sapanca-tanura-vi-lla;Sapanca;bungalov;approved;savibu;05347161364;sapancatanuravilla
690e02740b9deb654ef93e7f;SAPANCA HOT ICE VİLLA BUNGALOV;sapanca-hot-ice-vi-lla-bungalov;Sapanca;bungalov;approved;savibu;05528130510;sapancahot_icehouse
690e02740b9deb654ef93e80;VİLLA YAZ SAPANCA;vi-lla-yaz-sapanca;Sapanca;bungalov;approved;savibu;05330876809;villayazsapanca
690e02740b9deb654ef93e81;MEHMET BEY VİLLALARI;mehmet-bey-vi-llalari;Sapanca;bungalov;approved;savibu;05434901061;mehmetbeybungovilla
690e02740b9deb654ef93e83;SAPANCA KİANA KONAKLAMA;sapanca-ki-ana-konaklama;Sapanca;bungalov;approved;savibu;05322909143;sapancakianakonaklama
690e02740b9deb654ef93e84;SAPANCA SEYRU SEFA VİLLA;sapanca-seyru-sefa-vi-lla;Sapanca;bungalov;approved;savibu;05326988541;sapancaseyrusefavilla
690e02740b9deb654ef93e85;SAPANCA ROYAL PALACE VİLLA;sapanca-royal-palace-vi-lla;Sapanca;bungalov;approved;savibu;;sapanca_royalpalace
690e02740b9deb654ef93e86;SAPANCA AYNALI VİLLA;sapanca-aynali-vi-lla;Sapanca;bungalov;approved;savibu;05075344154;sapancaaynalivilla
690e02740b9deb654ef93e89;YILDIZ FAMİLY VİLLAGE SAPANCA- AİLELERE ÖZEL;yildiz-fami-ly-vi-llage-sapanca-ai-lelere-ozel;Sapanca;bungalov;approved;savibu;05079675626;yildizvillage
690e02740b9deb654ef93e8b;VİLLA ABUÇ SAPANCA;vi-lla-abuc-sapanca;Sapanca;bungalov;approved;savibu;05075675451;villaabuc
690e02740b9deb654ef93e8c;VİLLA LAKE HARMONY SAPANCA  NİLYS HOUSE;vi-lla-lake-harmony-sapanca-ni-lys-house;Sapanca;bungalov;approved;savibu;905331352694;lake_harmony
690e02740b9deb654ef93e8f;VİLLA GÜNEŞ SAPANCA;vi-lla-gunes-sapanca;Sapanca;bungalov;approved;savibu;05363757417;villagunessapanca
690e02740b9deb654ef93e90;VİLLA BAHÇE;vi-lla-bahce;Sapanca;bungalov;approved;savibu;05326951698;villabahce
690e02740b9deb654ef93e91;MY NATURAL VİLLA;my-natural-vi-lla;Sapanca;bungalov;approved;savibu;05332714977;mynaturalvilla
690e02740b9deb654ef93e93;MOHTİVİLLA BUNGALOV;mohti-vi-lla-bungalov;Sapanca;bungalov;approved;savibu;05315851043;
690e02740b9deb654ef93e94;ÖZ VİLLA SAPANCA;oz-vi-lla-sapanca;Sapanca;bungalov;approved;savibu;05547205461;ozvillasapanca
690e02740b9deb654ef93e97;CHERRY HİLL VİLLAS;cherry-hi-ll-vi-llas;Sapanca;bungalov;approved;savibu;908508501054;cherryhillvillas
690e02740b9deb654ef93e98;PAGO VİLLA SAPANCA;pago-vi-lla-sapanca;Sapanca;bungalov;approved;savibu;05550341100;pagovilla
690e02740b9deb654ef93e99;SAPANCA VİLLA WHİTE & İNDİA BUNGALOV;sapanca-vi-lla-whi-te-i-ndi-a-bungalov;Sapanca;bungalov;approved;savibu;05308782784;sapancavillawhite
690e02740b9deb654ef93e9a;SAPANCA MELİH VİLLA;sapanca-meli-h-vi-lla;Sapanca;bungalov;approved;savibu;05066389460;sapanca_melih.villa
690e02740b9deb654ef93e9b;SAPANCA IŞIKLI BAHÇE VİLLA & BUNGALOV;sapanca-isikli-bahce-vi-lla-bungalov;Sapanca;bungalov;approved;savibu;05078564121;sapancaisiklibahce
690e02740b9deb654ef93e9c;MERCAN VİLLAM;mercan-vi-llam;Sapanca;bungalov;approved;savibu;05326810646;mercanvillam
690e02740b9deb654ef93e9d;KIRKPINAR GÖL YOLU EVLERİ;kirkpinar-gol-yolu-evleri;Sapanca;bungalov;approved;savibu;05309327141;golyoluevleri
690e02740b9deb654ef93e9e;YAKUT VİLLAS;yakut-vi-llas;Sapanca;bungalov;approved;savibu;05327237706;yakutvillas
690e02740b9deb654ef93e9f;SAPANCABA VİLLAS;sapancaba-vi-llas;Sapanca;bungalov;approved;savibu;05325515441;sapancaba
690e02740b9deb654ef93ea1;SAPANCA AŞİYAN KONAKLAMA;sapanca-asi-yan-konaklama;Sapanca;bungalov;approved;savibu;05324318014;sapancasiyan54
690e02740b9deb654ef93ea3;SAPANCA VİLLA KİVİ;sapanca-vi-lla-ki-vi;Sapanca;bungalov;approved;savibu;05336396254;sapancavillakivi
690e02740b9deb654ef93ea4;TROPİCAL SAPANCA;tropi-cal-sapanca;Sapanca;bungalov;approved;savibu;05332032823;tropicalsapanca
690e02740b9deb654ef93ea5;VİLLA SEU;vi-lla-seu;Sapanca;bungalov;approved;savibu;05427944414;villa.seu
690e02740b9deb654ef93ea6;SEÇKİN VİLLA BUNGALOV;secki-n-vi-lla-bungalov;Sapanca;bungalov;approved;savibu;05339628754;seckinvillabungalov
690e02740b9deb654ef93ea8;HOUSE OF TRİBECA HOTEL;house-of-tri-beca-hotel;Sapanca;bungalov;approved;savibu;05325753054;houseoftribecahotel
690e02740b9deb654ef93eaa;YAKUT VİLLAM;yakut-vi-llam;Sapanca;bungalov;approved;savibu;05333806973;yakut.villam
690e02740b9deb654ef93eac;SAPANCA NATUREL STONE VİLLALARI;sapanca-naturel-stone-vi-llalari;Sapanca;bungalov;approved;savibu;05469421637;sapancanaturelstonevillalari
690e02740b9deb654ef93ead;SUNSET VİLLA BUNGALOV;sunset-vi-lla-bungalov;Sapanca;bungalov;approved;savibu;05542532779;sunsetvillabungalov
690e02740b9deb654ef93eae;VİLLA KEYİF SAPANCA;vi-lla-keyi-f-sapanca;Sapanca;bungalov;approved;savibu;05547015381;villakeyifsapanca
690e02740b9deb654ef93eb1;VİLLA LİYA;vi-lla-li-ya;Sapanca;bungalov;approved;savibu;05336683837;villaliya2022
690e02740b9deb654ef93eb3;VİLLA VADİ;vi-lla-vadi;Sapanca;bungalov;approved;savibu;05525344154;sapancavillavadi
690e02740b9deb654ef93eb4;VİLLA MİMOZA SAPANCA;vi-lla-mi-moza-sapanca;Sapanca;bungalov;approved;savibu;05335574165;sapancavillamimoza
690e02740b9deb654ef93eb5;BEGONVİL KONAKLAMA;begonvi-l-konaklama;Sapanca;bungalov;approved;savibu;05010703125;begonvilkonaklama
690e02740b9deb654ef93eb6;SAPANCA DEMİR DAĞ EVİ;sapanca-demi-r-dag-evi;Sapanca;bungalov;approved;savibu;05326046702;sapancademirdagevi
690e02740b9deb654ef93eb7;LOTUS VİLLA BUNGALOV;lotus-vi-lla-bungalov;Sapanca;bungalov;approved;savibu;05333395098;lotusvillabungalov
690e02740b9deb654ef93eb8;VİLLA EGE SAPANCA;vi-lla-ege-sapanca;Sapanca;bungalov;approved;savibu;05418008088;villa_ege_sapanca
690e02740b9deb654ef93ebb;KIRKPINAR LİFE VİLLA;kirkpinar-li-fe-vi-lla;Sapanca;bungalov;approved;savibu;05370114348;kirkpinar_life
690e02740b9deb654ef93ebc;SAPANCA VİLLA VADİ;sapanca-vi-lla-vadi;Sapanca;bungalov;approved;savibu;05333590886;ssvillavadi
690e02740b9deb654ef93ebd;YEL DEĞİRMENİ VİLLALARI SAPANCA;yel-degi-rmeni-vi-llalari-sapanca;Sapanca;bungalov;approved;savibu;05524605409;villayeldegirmeni
690e02740b9deb654ef93ebe;SAPANCA MAVİ VİLLA;sapanca-mavi-vi-lla;Sapanca;bungalov;approved;savibu;05332572027;sapancamavi
690e02740b9deb654ef93ebf;4 MEVSİM DAĞ EVİ SAPANCA;4-mevsi-m-dag-evi-sapanca;Sapanca;bungalov;approved;savibu;05367959480;4mevsimdagevisapanca
690e02740b9deb654ef93ec0;VİLLA ARAS;vi-lla-aras;Sapanca;bungalov;approved;savibu;05353999998;villa.arass
690e02740b9deb654ef93ec1;VİLLA HERMES SAPANCA;vi-lla-hermes-sapanca;Sapanca;bungalov;approved;savibu;05399704797;villahermessapanca
690e02740b9deb654ef93ec2;BEGONVİL-LA&BUNGALOV;begonvi-l-la-bungalov;Sapanca;bungalov;approved;savibu;05325921043;sapancabegonvilla
690e02740b9deb654ef93ec3;SAPANCA VİLLA FİVESTAR;sapanca-vi-lla-fi-vestar;Sapanca;bungalov;approved;savibu;05541159784;sapancavilla_fivestar
690e02740b9deb654ef93ec4;SAPANCA SUNRİSE VİLLA - SUNRİSE BUNGALOW;sapanca-sunri-se-vi-lla-sunri-se-bungalow;Sapanca;bungalov;approved;savibu;05464273209;sapancasunrisevilla_
690e02740b9deb654ef93ec5;SAPANCA VİLLA MOONLİGHT;sapanca-vi-lla-moonli-ght;Sapanca;bungalov;approved;savibu;05462460556;sapancavillamoonlight
690e02740b9deb654ef93ec7;CASA MİA AĞAÇ EVLERİ;casa-mi-a-agac-evleri;Sapanca;bungalov;approved;savibu;05304218017;sapancacasamiasuit
690e02740b9deb654ef93ec8;BOSS VİLLA GARDEN;boss-vi-lla-garden;Sapanca;bungalov;approved;savibu;05307854554;bossvillagarden
690e02740b9deb654ef93ecb;VİLLA SAPANCA SARI EV;vi-lla-sapanca-sari-ev;Sapanca;bungalov;approved;savibu;05057854546;sapancakonukevi
690e02740b9deb654ef93ecc;ŞENGÜL KONAKLAMA;sengul-konaklama;Sapanca;bungalov;approved;savibu;05302043461;sengulkonaklama
690e02740b9deb654ef93ecd;VİLLA AZUL & VERDE;vi-lla-azul-verde;Sapanca;bungalov;approved;savibu;05014804954;villaazulverdesapanca
690e02740b9deb654ef93ece;EİGHT SAPANCA;ei-ght-sapanca;Sapanca;bungalov;approved;savibu;05424200088;eightsapanca
690e02740b9deb654ef93ecf;SAPANCA BİZİM EV;sapanca-bi-zi-m-ev;Sapanca;bungalov;approved;savibu;05334311918;sapancabizimev
690e02740b9deb654ef93ed0;NİL KONAKLAMA SAPANCA;ni-l-konaklama-sapanca;Sapanca;bungalov;approved;savibu;05323798597;nilkonaklamasapanca
690e02740b9deb654ef93ed1;ERDİL VİLLA;erdi-l-vi-lla;Sapanca;bungalov;approved;savibu;05331641043;erdilvilla
690e02740b9deb654ef93ed3;SAPANCA ŞELALE VİLLA BUNGALOV;sapanca-selale-vi-lla-bungalov;Sapanca;bungalov;approved;savibu;05316299135;sapancaselalevillabungalov
690e02740b9deb654ef93ed4;VİLLA BND SAPANCA;vi-lla-bnd-sapanca;Sapanca;bungalov;approved;savibu;05300149884;villabndsapanca
690e02740b9deb654ef93ed5;VİLLA ALİ ASAF;vi-lla-ali-asaf;Sapanca;bungalov;approved;savibu;05346019505;villaaliasaf
690e02740b9deb654ef93ed7;HİDDEN GARDEN VİLLA;hi-dden-garden-vi-lla;Sapanca;bungalov;approved;savibu;05335010454;hiddengardenvilla
690e02740b9deb654ef93ed8;VİLLA MOYO;vi-lla-moyo;Sapanca;bungalov;approved;savibu;05324141770;sapancavillamoyo
690e02740b9deb654ef93ed9;OPİA SAPANCA;opi-a-sapanca;Sapanca;bungalov;approved;savibu;05320543775;opiasapanca
690e02740b9deb654ef93edc;HERMANOS GLAMPİNG DOME;hermanos-glampi-ng-dome;Sapanca;bungalov;approved;savibu;05540100054;hermanosglamping
690e02740b9deb654ef93edf;SAPANCA GLAMPİNG;sapanca-glampi-ng;Sapanca;bungalov;approved;savibu;05435362533;sapanca_glamping
690e02740b9deb654ef93ee0;SAPANCA LAHZA GLAMPİNG;sapanca-lahza-glampi-ng;Sapanca;bungalov;approved;savibu;05321343303;
690e02740b9deb654ef93ee2;PHALESİA GLAMPİNG HOTEL & MEDİTATİON;phalesi-a-glampi-ng-hotel-medi-tati-on;Sapanca;bungalov;approved;savibu;05421010008;phalesiasapanca
690e02740b9deb654ef93ee3;WHİTEMOON;whi-temoon;Sapanca;bungalov;approved;savibu;05453665454;sapancawhitemoon
690e02740b9deb654ef93ee4;NONİVA RESORT SAPANCA;noni-va-resort-sapanca;Sapanca;bungalov;approved;savibu;05322090658;nonivaresortsapanca
690e02740b9deb654ef93ee5;ROLEDA GLAMPİNG;roleda-glampi-ng;Sapanca;bungalov;approved;savibu;05322521854;roledaglamping
690e02740b9deb654ef93ee6;ÖZLİFE SAPANCA;ozli-fe-sapanca;Sapanca;bungalov;approved;savibu;05315002794;ozlifesapanca
690e02740b9deb654ef93ee7;S'MORE SAPANCA GLAMPİNG HOTEL;s-more-sapanca-glampi-ng-hotel;Sapanca;bungalov;approved;savibu;905318637261;smoresapanca
690e02740b9deb654ef93ee8;NİL'S DOME SAPANCA;ni-l-s-dome-sapanca;Sapanca;bungalov;approved;savibu;05309103030;nilsdome
690e02740b9deb654ef93ee9;SAPANCA DOME GLAMPİNG;sapanca-dome-glampi-ng;Sapanca;bungalov;approved;savibu;02646450141;sapancadome
690e02740b9deb654ef93eec;EVASİON SAPANCA;evasi-on-sapanca;Sapanca;bungalov;approved;savibu;05301846979;evasionsapanca
690e02740b9deb654ef93eed;MEGA GLAMPİNG;mega-glampi-ng;Sapanca;bungalov;approved;savibu;05379795333;megaglampingsapanca
